iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DZA,Africa,Algeria,2021-08-27,194186.0,512.0,504.286,5148.0,27.0,27.286,4352.324,11.476,11.303,115.383,0.605,0.612,0.79,36.0,0.807,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-28,194671.0,485.0,500.0,5179.0,31.0,27.857,4363.194,10.87,11.207,116.078,0.695,0.624,0.8,37.0,0.829,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-29,195162.0,491.0,511.286,5209.0,30.0,29.286,4374.199,11.005,11.46,116.75,0.672,0.656,0.81,39.0,0.874,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-30,195574.0,412.0,497.857,5240.0,31.0,29.429,4383.433,9.234,11.159,117.445,0.695,0.66,0.8,41.0,0.919,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-31,196080.0,506.0,493.429,5269.0,29.0,29.429,4394.774,11.341,11.059,118.095,0.65,0.66,0.79,35.0,0.784,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-01,196527.0,447.0,479.429,5302.0,33.0,29.429,4404.793,10.019,10.746,118.835,0.74,0.66,0.78,35.0,0.784,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-02,196915.0,388.0,463.0,5339.0,37.0,31.143,4413.489,8.696,10.377,119.664,0.829,0.698,0.76,42.0,0.941,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-03,197308.0,393.0,446.0,5373.0,34.0,32.143,4422.298,8.808,9.996,120.426,0.762,0.72,0.75,42.0,0.941,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-04,197659.0,351.0,426.857,5399.0,26.0,31.429,4430.165,7.867,9.567,121.009,0.583,0.704,0.75,44.0,0.986,,,,,,,,,,,,,,,,8000000.0,5000000.0,3000000.0,,,256927.0,17.93,11.21,6.72,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-05,198004.0,345.0,406.0,5420.0,21.0,30.143,4437.897,7.733,9.1,121.479,0.471,0.676,0.75,39.0,0.874,,,,,,,,,,,,,,,,,,,,,255753.0,,,,,5732.0,104767.0,0.235,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-06,198313.0,309.0,391.286,5445.0,25.0,29.286,4444.823,6.926,8.77,122.04,0.56,0.656,0.74,36.0,0.807,,,,,,,,,,,,,,,,,,,,,254579.0,,,,,5706.0,104286.0,0.234,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-07,198645.0,332.0,366.429,5471.0,26.0,28.857,4452.264,7.441,8.213,122.622,0.583,0.647,0.73,38.0,0.852,,,,,,,,,,,,,,,,,,,,,253405.0,,,,,5680.0,103805.0,0.233,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-08,198962.0,317.0,347.857,5489.0,18.0,26.714,4459.369,7.105,7.797,123.026,0.403,0.599,0.73,42.0,0.941,,,,,,,,,,,,,,,,,,,,,252230.0,,,,,5653.0,103323.0,0.232,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-09,199275.0,313.0,337.143,5519.0,30.0,25.714,4466.384,7.015,7.556,123.698,0.672,0.576,0.73,37.0,0.829,,,,,,,,,,,,,,,,,,,,,251056.0,,,,,5627.0,102842.0,0.231,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-10,199560.0,285.0,321.714,5539.0,20.0,23.714,4472.772,6.388,7.211,124.147,0.448,0.532,0.72,34.0,0.762,,,,,,,,,,,,,,,,,,,,,249882.0,,,,,5601.0,102361.0,0.229,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-11,199822.0,262.0,309.0,5558.0,19.0,22.714,4478.644,5.872,6.926,124.572,0.426,0.509,0.72,28.0,0.628,,,,,,,,,,,,,,,,,,,,,248708.0,,,,,5574.0,101880.0,0.228,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-12,200068.0,246.0,294.857,5578.0,20.0,22.571,4484.158,5.514,6.609,125.021,0.448,0.506,0.72,33.0,0.74,,,,,,,,,,,,,,,,9989662.0,5815039.0,,,,248708.0,22.39,13.03,,,5574.0,101880.0,0.228,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-13,200301.0,233.0,284.0,5596.0,18.0,21.571,4489.38,5.222,6.365,125.424,0.403,0.483,0.71,29.0,0.65,,,,,,,,,,,,,,,,,,,,,213841.0,,,,,4793.0,89545.0,0.201,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-14,200528.0,227.0,269.0,5614.0,18.0,20.429,4494.468,5.088,6.029,125.828,0.403,0.458,0.71,31.0,0.695,,,,,,,,,,,,,,,,,,,,,178974.0,,,,,4011.0,77211.0,0.173,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-15,200770.0,242.0,258.286,5630.0,16.0,20.143,4499.892,5.424,5.789,126.186,0.359,0.451,0.71,20.0,0.448,,,,,,,,,,,,,,,,,,,,,144107.0,,,,,3230.0,64876.0,0.145,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-16,200989.0,219.0,244.857,5651.0,21.0,18.857,4504.801,4.908,5.488,126.657,0.471,0.423,0.72,24.0,0.538,,,,,,,,,,,,,,,,,,,,,109240.0,,,,,2448.0,52542.0,0.118,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-17,201224.0,235.0,237.714,5670.0,19.0,18.714,4510.068,5.267,5.328,127.083,0.426,0.419,0.73,25.0,0.56,,,,,,,,,,,,,,,,,,,,,74373.0,,,,,1667.0,40207.0,0.09,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-18,201425.0,201.0,229.0,5681.0,11.0,17.571,4514.573,4.505,5.133,127.329,0.247,0.394,0.72,28.0,0.628,,,,,,,,,,,,,,,,,,,,,39507.0,,,,,885.0,27873.0,0.062,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-19,201600.0,175.0,218.857,5694.0,13.0,16.571,4518.495,3.922,4.905,127.621,0.291,0.371,0.71,21.0,0.471,,,,,,,,,,,,,,,,,,,,,4640.0,,,,,104.0,15538.0,0.035,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-20,201766.0,166.0,209.286,5709.0,15.0,16.143,4522.216,3.721,4.691,127.957,0.336,0.362,0.71,22.0,0.493,,,,,,,,,,,,,,,,,,,,,4640.0,,,,,104.0,15538.0,0.035,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-21,201948.0,182.0,202.857,5725.0,16.0,15.857,4526.295,4.079,4.547,128.315,0.359,0.355,0.71,23.0,0.516,,,,,,,,,,,,,,,,,,,,,4640.0,,,,,104.0,15538.0,0.035,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-22,202122.0,174.0,193.143,5739.0,14.0,15.571,4530.195,3.9,4.329,128.629,0.314,0.349,0.71,27.0,0.605,,,,,,,,,,,,,,,,,,,,,4640.0,,,,,104.0,15538.0,0.035,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-23,202283.0,161.0,184.857,5748.0,9.0,13.857,4533.803,3.609,4.143,128.831,0.202,0.311,0.72,21.0,0.471,,,,,,,,,,,,,,,,,,,,,4640.0,,,,,104.0,15538.0,0.035,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-24,202449.0,166.0,175.0,5758.0,10.0,12.571,4537.524,3.721,3.922,129.055,0.224,0.282,0.73,20.0,0.448,,,,,,,,,,,,,,,,,,,,,4640.0,,,,,104.0,15538.0,0.035,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-25,202574.0,125.0,164.143,5767.0,9.0,12.286,4540.325,2.802,3.679,129.257,0.202,0.275,0.74,13.0,0.291,,,,,,,,,,,,,,,,10049978.0,6017036.0,4032942.0,,,4640.0,22.53,13.49,9.04,,104.0,15538.0,0.035,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-26,202722.0,148.0,160.286,5777.0,10.0,11.857,4543.643,3.317,3.593,129.481,0.224,0.266,0.77,18.0,0.403,,,,,,,,,,,,,,,,,,,,,9055.0,,,,,203.0,14854.0,0.033,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-27,202877.0,155.0,158.714,5786.0,9.0,11.0,4547.117,3.474,3.557,129.683,0.202,0.247,0.8,18.0,0.403,,,,,,,,,,,,,,,,,,,,,13469.0,,,,,302.0,14170.0,0.032,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-28,203045.0,168.0,156.714,5797.0,11.0,10.286,4550.882,3.765,3.512,129.929,0.247,0.231,0.82,14.0,0.314,,,,,,,,,,,,,,,,,,,,,17884.0,,,,,401.0,13486.0,0.03,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-29,203198.0,153.0,153.714,5805.0,8.0,9.429,4554.311,3.429,3.445,130.108,0.179,0.211,0.82,15.0,0.336,,,,,,,,,,,,,,,,,,,,,22299.0,,,,,500.0,12802.0,0.029,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-30,203359.0,161.0,153.714,5812.0,7.0,9.143,4557.92,3.609,3.445,130.265,0.157,0.205,0.83,15.0,0.336,,,,,,,,,,,,,,,,,,,,,26714.0,,,,,599.0,12119.0,0.027,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-01,203517.0,158.0,152.571,5815.0,3.0,8.143,4561.461,3.541,3.42,130.333,0.067,0.183,0.83,15.0,0.336,,,,,,,,,,,,,,,,,,,,,31129.0,,,,,698.0,11435.0,0.026,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-02,203657.0,140.0,154.714,5819.0,4.0,7.429,4564.599,3.138,3.468,130.422,0.09,0.166,0.83,15.0,0.336,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-03,203789.0,132.0,152.429,5822.0,3.0,6.429,4567.557,2.959,3.416,130.489,0.067,0.144,0.82,18.0,0.403,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-04,203915.0,126.0,148.286,5826.0,4.0,5.714,4570.381,2.824,3.324,130.579,0.09,0.128,0.8,16.0,0.359,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-05,204046.0,131.0,143.0,5831.0,5.0,4.857,4573.318,2.936,3.205,130.691,0.112,0.109,0.79,15.0,0.336,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-06,204171.0,125.0,139.0,5838.0,7.0,4.714,4576.119,2.802,3.115,130.848,0.157,0.106,0.78,18.0,0.403,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-07,204276.0,105.0,131.0,5843.0,5.0,4.429,4578.473,2.353,2.936,130.96,0.112,0.099,0.76,20.0,0.448,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-08,204388.0,112.0,124.429,5846.0,3.0,4.429,4580.983,2.51,2.789,131.027,0.067,0.099,0.77,14.0,0.314,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-09,204490.0,102.0,119.0,5850.0,4.0,4.429,4583.269,2.286,2.667,131.117,0.09,0.099,0.78,13.0,0.291,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-10,204597.0,107.0,115.429,5853.0,3.0,4.429,4585.667,2.398,2.587,131.184,0.067,0.099,0.79,15.0,0.336,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,56.48,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-11,204695.0,98.0,111.429,5855.0,2.0,4.143,4587.864,2.196,2.497,131.229,0.045,0.093,0.79,14.0,0.314,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-12,204790.0,95.0,106.286,5859.0,4.0,4.0,4589.993,2.129,2.382,131.319,0.09,0.09,0.8,13.0,0.291,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-13,204900.0,110.0,104.143,5862.0,3.0,3.429,4592.458,2.465,2.334,131.386,0.067,0.077,0.82,11.0,0.247,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-14,205005.0,105.0,104.143,5864.0,2.0,3.0,4594.812,2.353,2.334,131.431,0.045,0.067,0.82,12.0,0.269,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-15,205106.0,101.0,102.571,5867.0,3.0,3.0,4597.076,2.264,2.299,131.498,0.067,0.067,0.82,13.0,0.291,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-16,205199.0,93.0,101.286,5870.0,3.0,2.857,4599.16,2.084,2.27,131.565,0.067,0.064,0.82,13.0,0.291,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-17,205286.0,87.0,98.429,5872.0,2.0,2.714,4601.11,1.95,2.206,131.61,0.045,0.061,0.81,13.0,0.291,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-18,205364.0,78.0,95.571,5873.0,1.0,2.571,4602.858,1.748,2.142,131.633,0.022,0.058,0.8,11.0,0.247,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-19,205453.0,89.0,94.714,5875.0,2.0,2.286,4604.853,1.995,2.123,131.677,0.045,0.051,0.79,16.0,0.359,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-20,205529.0,76.0,89.857,5878.0,3.0,2.286,4606.556,1.703,2.014,131.745,0.067,0.051,0.78,17.0,0.381,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-21,205599.0,70.0,84.857,5881.0,3.0,2.429,4608.125,1.569,1.902,131.812,0.067,0.054,0.79,16.0,0.359,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-22,205683.0,84.0,82.429,5883.0,2.0,2.286,4610.008,1.883,1.847,131.857,0.045,0.051,0.81,13.0,0.291,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-23,205750.0,67.0,78.714,5886.0,3.0,2.286,4611.51,1.502,1.764,131.924,0.067,0.051,0.85,16.0,0.359,,,,,,,,,,,,,,,,,,,,,35543.0,,,,,797.0,10751.0,0.024,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-24,205822.0,72.0,76.571,5890.0,4.0,2.571,4613.123,1.614,1.716,132.014,0.09,0.058,0.88,16.0,0.359,,,,,,,,,,,,,,,,11080739.0,6328806.0,4751933.0,,,35543.0,24.84,14.18,10.65,,797.0,10751.0,0.024,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-25,205903.0,81.0,77.0,5894.0,4.0,3.0,4614.939,1.815,1.726,132.103,0.09,0.067,0.92,11.0,0.247,,,,,,,,,,,,,,,,,,,,,33703.0,,,,,755.0,10319.0,0.023,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-26,205990.0,87.0,76.714,5899.0,5.0,3.429,4616.889,1.95,1.719,132.215,0.112,0.077,0.95,10.0,0.224,,,,,,,,,,,,,,,,,,,,,31863.0,,,,,714.0,9888.0,0.022,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-27,206069.0,79.0,77.143,5904.0,5.0,3.714,4618.659,1.771,1.729,132.327,0.112,0.083,0.98,15.0,0.336,,,,,,,,,,,,,,,,11148720.0,6351998.0,4796722.0,,,30022.0,24.99,14.24,10.75,,673.0,9456.0,0.021,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-28,206160.0,91.0,80.143,5907.0,3.0,3.714,4620.699,2.04,1.796,132.395,0.067,0.083,1.02,14.0,0.314,,,,,,,,,,,,,,,,,,,,,26403.0,,,,,592.0,8508.0,0.019,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-29,206270.0,110.0,83.857,5913.0,6.0,4.286,4623.164,2.465,1.88,132.529,0.134,0.096,1.07,10.0,0.224,,,,,,,,,,,,,,,,,,,,,22784.0,,,,,511.0,7559.0,0.017,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-30,206358.0,88.0,86.857,5918.0,5.0,4.571,4625.137,1.972,1.947,132.641,0.112,0.102,1.09,9.0,0.202,,,,,,,,,,,,,,,,11179354.0,6364327.0,4815027.0,,,19165.0,25.06,14.26,10.79,,430.0,6610.0,0.015,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-10-31,206452.0,94.0,90.0,5920.0,2.0,4.286,4627.244,2.107,2.017,132.686,0.045,0.096,1.1,11.0,0.247,,,,,,,,,,,,,,,,,,,,,18467.0,,,,,414.0,6735.0,0.015,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-01,206566.0,114.0,94.714,5924.0,4.0,4.286,4629.799,2.555,2.123,132.776,0.09,0.096,1.1,14.0,0.314,,,,,,,,,,,,,,,,,,,,,19609.0,,,,,439.0,7292.0,0.016,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
